model|latency|file|prediction|truth
tiny.en|0.30|sentence_35.wav| She sold seashells by the seashore.|She sells seashells by the seashore.
tiny.en|0.12|sentence_35.wav| She sold seashells by the seashore.|She sells seashells by the seashore.
tiny.en|0.23|sentence_35.wav| She sold seashells by the seashore.|She sells seashells by the seashore.
tiny.en|0.14|sentence_36.wav| Peter Piper picked the bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
tiny.en|0.18|sentence_36.wav| Peter Piper picked the bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
tiny.en|0.18|sentence_36.wav| Peter Piper picked the bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
tiny.en|0.19|sentence_36.wav| Peter Piper picked the bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
tiny.en|0.17|sentence_36.wav| Peter Piper picked the bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
tiny.en|0.21|sentence_36.wav| Peter Piper picked the bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
tiny.en|0.17|sentence_36.wav| Peter Piper picked the bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
tiny.en|0.19|sentence_36.wav| Peter Piper picked the bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
tiny.en|0.28|sentence_36.wav| Peter Piper picked the bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
tiny.en|0.12|sentence_36.wav| Peter Piper picked the bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
tiny.en|0.22|sentence_37.wav| How much wood would a wood chuck chuck if a wood chuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny.en|0.14|sentence_37.wav| How much wood would a wood chuck chuck if a wood chuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny.en|0.22|sentence_37.wav| How much wood would a wood chuck chuck if a wood chuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny.en|0.24|sentence_37.wav| How much wood would a wood chuck chuck if a wood chuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny.en|0.25|sentence_37.wav| How much wood would a wood chuck chuck if a wood chuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny.en|0.19|sentence_37.wav| How much wood would a wood chuck chuck if a wood chuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny.en|0.23|sentence_37.wav| How much wood would a wood chuck chuck if a wood chuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny.en|0.25|sentence_37.wav| How much wood would a wood chuck chuck if a wood chuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny.en|0.22|sentence_37.wav| How much wood would a wood chuck chuck if a wood chuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny.en|0.24|sentence_37.wav| How much wood would a wood chuck chuck if a wood chuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
tiny.en|0.11|sentence_38.wav| Unique New York, Unique New York.|Unique New York, unique New York.
tiny.en|0.18|sentence_38.wav| Unique New York, Unique New York.|Unique New York, unique New York.
tiny.en|0.24|sentence_38.wav| Unique New York, Unique New York.|Unique New York, unique New York.
tiny.en|0.11|sentence_38.wav| Unique New York, Unique New York.|Unique New York, unique New York.
tiny.en|0.11|sentence_38.wav| Unique New York, Unique New York.|Unique New York, unique New York.
tiny.en|0.20|sentence_38.wav| Unique New York, Unique New York.|Unique New York, unique New York.
tiny.en|0.17|sentence_38.wav| Unique New York, Unique New York.|Unique New York, unique New York.
tiny.en|0.13|sentence_38.wav| Unique New York, Unique New York.|Unique New York, unique New York.
tiny.en|0.12|sentence_38.wav| Unique New York, Unique New York.|Unique New York, unique New York.
tiny.en|0.18|sentence_38.wav| Unique New York, Unique New York.|Unique New York, unique New York.
tiny.en|0.18|sentence_39.wav| 6 slippery snails, slid silently southward.|Six slippery snails slid silently southward.
tiny.en|0.28|sentence_39.wav| 6 slippery snails, slid silently southward.|Six slippery snails slid silently southward.
tiny.en|0.13|sentence_39.wav| 6 slippery snails, slid silently southward.|Six slippery snails slid silently southward.
tiny.en|0.16|sentence_39.wav| 6 slippery snails, slid silently southward.|Six slippery snails slid silently southward.
tiny.en|0.11|sentence_39.wav| 6 slippery snails, slid silently southward.|Six slippery snails slid silently southward.
tiny.en|0.20|sentence_39.wav| 6 slippery snails, slid silently southward.|Six slippery snails slid silently southward.
tiny.en|0.12|sentence_39.wav| 6 slippery snails, slid silently southward.|Six slippery snails slid silently southward.
tiny.en|0.20|sentence_39.wav| 6 slippery snails, slid silently southward.|Six slippery snails slid silently southward.
tiny.en|0.20|sentence_39.wav| 6 slippery snails, slid silently southward.|Six slippery snails slid silently southward.
tiny.en|0.12|sentence_39.wav| 6 slippery snails, slid silently southward.|Six slippery snails slid silently southward.
tiny.en|0.11|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny.en|0.13|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny.en|0.15|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny.en|0.20|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny.en|0.18|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny.en|0.21|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny.en|0.12|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny.en|0.18|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny.en|0.19|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny.en|0.15|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
tiny.en|0.16|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny.en|0.17|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny.en|0.16|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny.en|0.19|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny.en|0.17|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny.en|0.15|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny.en|0.28|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny.en|0.21|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny.en|0.12|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny.en|0.14|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
tiny.en|0.14|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny.en|0.20|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny.en|0.25|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny.en|0.21|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny.en|0.18|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny.en|0.19|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny.en|0.13|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny.en|0.28|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny.en|0.21|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny.en|0.15|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
tiny.en|0.17|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny.en|0.12|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny.en|0.15|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny.en|0.16|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny.en|0.16|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny.en|0.22|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny.en|0.12|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny.en|0.20|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny.en|0.21|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny.en|0.12|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
tiny.en|0.17|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny.en|0.24|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny.en|0.21|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny.en|0.20|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny.en|0.19|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny.en|0.18|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny.en|0.12|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny.en|0.20|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny.en|0.12|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny.en|0.17|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny.en|0.25|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny.en|0.13|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny.en|0.16|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny.en|0.21|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny.en|0.15|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny.en|0.14|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny.en|0.20|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny.en|0.19|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny.en|0.16|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny.en|0.25|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny.en|0.18|sentence_45.wav| You need to finalize the budget for the project.|We need to finalize the budget for the project.
tiny.en|0.19|sentence_45.wav| You need to finalize the budget for the project.|We need to finalize the budget for the project.
tiny.en|0.19|sentence_45.wav| You need to finalize the budget for the project.|We need to finalize the budget for the project.
tiny.en|0.19|sentence_45.wav| You need to finalize the budget for the project.|We need to finalize the budget for the project.
tiny.en|0.32|sentence_45.wav| You need to finalize the budget for the project.|We need to finalize the budget for the project.
tiny.en|0.12|sentence_45.wav| You need to finalize the budget for the project.|We need to finalize the budget for the project.
tiny.en|0.14|sentence_45.wav| You need to finalize the budget for the project.|We need to finalize the budget for the project.
tiny.en|0.16|sentence_45.wav| You need to finalize the budget for the project.|We need to finalize the budget for the project.
tiny.en|0.20|sentence_45.wav| You need to finalize the budget for the project.|We need to finalize the budget for the project.
tiny.en|0.24|sentence_45.wav| You need to finalize the budget for the project.|We need to finalize the budget for the project.
tiny.en|0.16|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
tiny.en|0.16|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
tiny.en|0.30|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
tiny.en|0.14|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
tiny.en|0.17|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
tiny.en|0.30|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
